 -1	  671
 -1	  676
 -1	  681
 -1	  686
 -1	  691
 -1	  696
 -1	  701
 -1	  706
 -1	  711
 -1	  716
 -1	  721
 -1	  726
 -1	  731
 -1	  736
 -1	  741
 -1	  746
676	  751
712	  756
740	  761
796	  766
903	  771
980	  776
1056	  781
927	  786
772	  791
704	  796
664	  801
 -1	  806
 -1	  811
 -1	  816
 -1	  821
 -1	  826
