
1645228859|Feb 19 00:00:59|29|64.832560|64.833065|-0.652286|-0.703143|10.210052|6.225999|48.566692990416755|193.391806049038337|0.011647|25.787136|26.236160
1645228860|Feb 19 00:01:00|30|64.839676|64.840180|-0.651824|-0.702668|10.210052|6.225999|48.567668679174204|193.387560058818451|0.008430|18.118400|18.592512
1645228862|Feb 19 00:01:02|34|64.844777|64.845280|-0.651884|-0.702717|10.195248|6.227908|48.567032363212377|193.392385144136284|0.026888|10.755072|11.323136
1645228863|Feb 19 00:01:03|29|64.852033|64.852534|-0.650784|-0.701604|10.288706|6.218029|48.568660759841663|193.388102672280326|-0.069816|21.560832|21.989632
1645228864|Feb 19 00:01:04|30|64.857115|64.857618|-0.651955|-0.702765|10.233239|6.215151|48.567669193805244|193.386444364187014|-0.015602|21.767936|22.186752
1645228866|Feb 19 00:01:06|32|64.862315|64.862817|-0.651726|-0.702526|10.248731|6.223332|48.567334701956554|193.391199195039860|-0.027493|21.730816|22.584576
1645228867|Feb 19 00:01:07|30|64.868869|64.869369|-0.651297|-0.702085|10.268607|6.218759|48.568177902216746|193.387781709058373|-0.049959|11.091456|11.541504
1645228869|Feb 19 00:01:09|29|64.874840|64.875338|-0.650503|-0.701279|10.248731|6.223332|48.568536238935152|193.391541859064233|-0.027236|11.841024|12.879616
1645228870|Feb 19 00:01:10|30|64.879678|64.880177|-0.651100|-0.701867|10.247921|6.228054|48.568065427193659|193.390399838570772|-0.027290|22.905088|23.375616
1645228872|Feb 19 00:01:12|32|64.886913|64.887411|-0.651029|-0.701782|10.245465|6.221269|48.567936283392584|193.392086676737136|-0.023557|11.527680|12.002304
1645228873|Feb 19 00:01:13|27|64.891408|64.891904|-0.650358|-0.701102|10.268050|6.225291|48.568653502486470|193.391794823608109|-0.046365|10.347008|13.213952
1645228875|Feb 19 00:01:15|30|64.899430|64.899925|-0.649807|-0.700536|10.245465|6.221269|48.569136002210435|193.392439147155159|-0.023293|10.834688|11.349248
1645228876|Feb 19 00:01:16|32|64.904528|64.905024|-0.650740|-0.701460|10.245465|6.221269|48.568380972399289|193.390820606204983|-0.024517|11.212544|11.707392
1645228877|Feb 19 00:01:17|32|64.909665|64.910162|-0.651502|-0.702211|10.258941|6.223930|48.567801969327007|193.389190705182500|-0.039225|9.957376|10.373632
1645228879|Feb 19 00:01:19|32|64.916735|64.917231|-0.651218|-0.701914|10.245465|6.221269|48.567852892652937|193.391179481911536|-0.024244|11.135744|11.557376
1645228880|Feb 19 00:01:20|32|64.923736|64.924229|-0.649869|-0.700552|10.282492|6.218820|48.569680879483663|193.387343319808480|-0.064178|11.058176|11.667200
1645228882|Feb 19 00:01:22|29|64.928942|64.929438|-0.651696|-0.702368|10.245465|6.221269|48.567324856470641|193.391538189778913|-0.023971|10.995712|11.499008
1645228883|Feb 19 00:01:23|31|64.934351|64.934845|-0.650929|-0.701591|10.245465|6.221269|48.568297744769929|193.389912855251765|-0.025204|10.959616|11.370496
1645228885|Feb 19 00:01:25|30|64.941345|64.941836|-0.649592|-0.700241|10.282492|6.218820|48.569371986334481|193.392296958099337|-0.060427|10.882304|11.324160
1645228886|Feb 19 00:01:26|30|64.948396|64.948886|-0.649305|-0.699940|10.269017|6.216162|48.570164304771751|193.388101763260778|-0.050130|10.466816|10.965504
1645228887|Feb 19 00:01:27|30|64.951968|64.952460|-0.650640|-0.701268|10.245465|6.221269|48.568742686604679|193.388645890431036|-0.026164|10.932992|11.378432
1645228889|Feb 19 00:01:29|33|64.958765|64.959259|-0.651884|-0.702499|10.245465|6.221269|48.567241859755853|193.390629692725497|-0.024659|11.175680|11.685632
1645228890|Feb 19 00:01:30|34|64.964237|64.964728|-0.650958|-0.701563|10.258941|6.223930|48.568382605883023|193.388954537475456|-0.039405|10.230016|10.672896
1645228892|Feb 19 00:01:32|31|64.971157|64.971646|-0.649799|-0.700391|10.282492|6.218820|48.569268138797788|193.391400570411975|-0.061105|10.866688|11.384576
1645228893|Feb 19 00:01:33|30|64.976449|64.976941|-0.651438|-0.702020|10.258941|6.223930|48.567852635750576|193.389304251397817|-0.039139|9.724160|10.274816
1645228895|Feb 19 00:01:35|32|64.981861|64.982351|-0.650673|-0.701244|10.258941|6.223930|48.568083772168265|193.393887969675347|-0.035669|9.968896|10.420992
1645228896|Feb 19 00:01:36|34|64.988049|64.988538|-0.650506|-0.701065|10.268050|6.225291|48.568604956922236|193.390943940278277|-0.047009|10.755072|11.241984
1645228897|Feb 19 00:01:37|32|64.995487|64.995975|-0.650921|-0.701466|10.269017|6.216162|48.568773985985381|193.385985357077004|-0.051730|10.847744|11.281408
1645228899|Feb 19 00:01:39|31|65.000658|65.001148|-0.651705|-0.702240|10.282492|6.218820|48.567437311152560|193.390511631945031|-0.061775|11.176704|11.619840
1645228900|Feb 19 00:01:40|30|65.007158|65.007643|-0.649845|-0.700367|10.291599|6.220174|48.569680236930303|193.387557546904048|-0.073123|10.763008|11.375872
1645228902|Feb 19 00:01:42|32|65.011616|65.012104|-0.651016|-0.701530|10.245465|6.221269|48.567836097527767|193.393039911334512|-0.022835|11.349248|11.832320
1645228903|Feb 19 00:01:43|29|65.018122|65.018610|-0.651342|-0.701844|10.258017|6.220281|48.567928282053352|193.389490468438225|-0.038074|10.870528|11.382528
1645228905|Feb 19 00:01:45|30|65.023824|65.024311|-0.651493|-0.701984|10.245465|6.221269|48.567308412655905|193.393397428521894|-0.022563|11.006208|11.437824
1645228906|Feb 19 00:01:46|31|65.030783|65.031267|-0.650214|-0.700691|10.282492|6.218820|48.569061259838868|193.389605159502338|-0.062464|10.925056|11.425792
1645228907|Feb 19 00:01:47|28|65.036343|65.036827|-0.650271|-0.700737|10.245465|6.221269|48.569250047687063|193.387534888445060|-0.027006|10.755584|11.232512
1645228909|Feb 19 00:01:49|34|65.043141|65.043627|-0.651515|-0.701968|10.245465|6.221269|48.567749390568032|193.389518148013622|-0.025501|11.185664|11.635968
1645228910|Feb 19 00:01:50|29|65.048551|65.049035|-0.650748|-0.701191|10.245465|6.221269|48.568722473796548|193.387892188106036|-0.026734|10.791168|11.265792
1645228912|Feb 19 00:01:52|30|65.053611|65.054096|-0.651443|-0.701876|10.234441|6.225394|48.567454406087300|193.392606490571239|-0.012138|10.992128|11.496448
1645228913|Feb 19 00:01:53|33|65.060596|65.061079|-0.650421|-0.700841|10.282492|6.218820|48.568958223006753|193.388706184311900|-0.063145|11.121920|11.652608
1645228915|Feb 19 00:01:55|31|65.067257|65.067741|-0.651562|-0.701969|10.258017|6.220281|48.567533951903812|193.390921653209517|-0.036990|10.870016|11.351808
1645228916|Feb 19 00:01:56|33|65.072799|65.073282|-0.650906|-0.701302|10.282492|6.218820|48.568422248972979|193.389068735938878|-0.062869|11.015168|11.473408
1645228917|Feb 19 00:01:57|30|65.078727|65.079212|-0.652355|-0.702740|10.198427|6.218710|48.567306618679801|193.386078397376082|0.018933|10.898688|11.379712
1645228919|Feb 19 00:01:59|31|65.083588|65.084071|-0.651738|-0.702114|10.258941|6.223930|48.567293405897757|193.391441181809626|-0.037520|9.818112|10.234880
1645228920|Feb 19 00:02:00|29|65.090585|65.091067|-0.651413|-0.701775|10.245465|6.221269|48.568113156834087|193.387337047230943|-0.027154|10.871040|11.323392
1645228922|Feb 19 00:02:02|28|65.095212|65.095693|-0.650822|-0.701175|10.268050|6.225291|48.568033429454005|193.393040393955403|-0.045420|10.398208|10.820352
1645228923|Feb 19 00:02:03|29|65.102793|65.103275|-0.651890|-0.702229|10.245465|6.221269|48.567585776945037|193.387693725413158|-0.026882|10.928128|11.528192
1645228925|Feb 19 00:02:05|31|65.107428|65.107909|-0.651304|-0.701634|10.268050|6.225291|48.567502374672998|193.393384132082389|-0.045159|10.675456|11.483392
1645228926|Feb 19 00:02:06|32|65.113428|65.113908|-0.651932|-0.702251|10.258941|6.223930|48.567207119858082|193.390507477451564|-0.038227|10.060032|10.566400
1645228927|Feb 19 00:02:07|25|65.119956|65.120433|-0.650086|-0.700392|10.268050|6.225291|48.569441800735454|193.387506793995840|-0.049613|10.556416|10.991360
1645228929|Feb 19 00:02:09|31|65.125700|65.126177|-0.650702|-0.700997|10.220973|6.222731|48.568371478715889|193.391226888349252|0.000284|11.204096|11.692800
1645228930|Feb 19 00:02:10|31|65.132931|65.133407|-0.650378|-0.700659|10.245465|6.221269|48.569232376743415|193.386773595015228|-0.027582|10.992640|11.526144
1645228932|Feb 19 00:02:12|30|65.138030|65.138508|-0.651311|-0.701582|10.245465|6.221269|48.567736384837609|193.391367234535835|-0.024101|10.875648|11.436032
1645228933|Feb 19 00:02:13|30|65.143579|65.144054|-0.650426|-0.700687|10.258941|6.223930|48.568849851087172|193.389565747704012|-0.038943|9.699328|10.208000
1645228935|Feb 19 00:02:15|30|65.150123|65.150601|-0.651646|-0.701894|10.220973|6.222731|48.567328137517400|193.391932881075775|0.000821|10.673152|11.230976
1645228936|Feb 19 00:02:16|31|65.155649|65.156124|-0.651021|-0.701258|10.245465|6.221269|48.568182476611327|193.390096981169734|-0.025064|11.027456|11.479808
1645228938|Feb 19 00:02:18|30|65.161522|65.161997|-0.651492|-0.701718|10.211877|6.221368|48.567277874743901|193.393663645137508|0.011226|11.106816|11.581184
1645228939|Feb 19 00:02:19|30|65.167858|65.168333|-0.651498|-0.701712|10.245465|6.221269|48.567655321631733|193.390452943649990|-0.024793|10.763776|11.315712
1645228940|Feb 19 00:02:20|32|65.173419|65.173893|-0.650621|-0.700824|10.258941|6.223930|48.568764099012839|193.388630499306714|-0.039651|10.042624|10.521088
1645228942|Feb 19 00:02:22|26|65.180067|65.180542|-0.651975|-0.702165|10.245465|6.221269|48.567128207096360|193.390808772476277|-0.024523|10.726400|11.216640
1645228943|Feb 19 00:02:23|27|65.186964|65.187437|-0.650795|-0.700973|10.282492|6.218820|48.568771228938331|193.387080509249586|-0.064375|10.639104|11.104768
1645228945|Feb 19 00:02:25|30|65.191867|65.192339|-0.650966|-0.701134|10.268050|6.225291|48.567991017564076|193.392171124793634|-0.046078|10.472704|10.959104
1645228946|Feb 19 00:02:26|31|65.197686|65.198159|-0.651685|-0.701842|10.245465|6.221269|48.567574513944230|193.389537923905266|-0.025486|10.981632|11.402240
1645228948|Feb 19 00:02:28|29|65.205107|65.205575|-0.649529|-0.699672|10.245465|6.221269|48.569530200548385|193.391506944408547|-0.023999|11.024128|11.453696
1645228949|Feb 19 00:02:29|27|65.211906|65.212376|-0.650773|-0.700902|10.245465|6.221269|48.568771072902656|193.387275716974102|-0.027201|10.607872|11.392512
1645228950|Feb 19 00:02:30|31|65.215475|65.215946|-0.651295|-0.701417|10.258941|6.223930|48.568149499761979|193.388041619194070|-0.040096|10.094592|10.653696
1645228952|Feb 19 00:02:32|32|65.222415|65.222885|-0.650939|-0.701048|10.245465|6.221269|48.568248597698862|193.390242294935490|-0.024954|10.912768|11.526144
1645228953|Feb 19 00:02:33|31|65.227514|65.227985|-0.651872|-0.701971|10.245465|6.221269|48.567493959049855|193.388622199359702|-0.026179|10.953216|11.435264
1645228955|Feb 19 00:02:35|29|65.232925|65.233394|-0.651105|-0.701194|10.245465|6.221269|48.567726076999456|193.393208725041006|-0.022707|10.806016|11.251712
1645228956|Feb 19 00:02:36|26|65.240035|65.240502|-0.650648|-0.700724|10.245465|6.221269|48.568695124998996|193.388970841884202|-0.025918|10.630912|11.140608
1645228958|Feb 19 00:02:38|27|65.245176|65.245644|-0.650708|-0.700774|10.244463|6.230414|48.568065850560430|193.393734816995874|-0.021308|10.849792|11.290624
1645228959|Feb 19 00:02:39|23|65.252244|65.252712|-0.651125|-0.701177|10.245465|6.221269|48.568168268321251|193.389325997931337|-0.025648|10.607872|11.071488
1645228960|Feb 19 00:02:40|26|65.257253|65.257722|-0.651871|-0.701913|10.220973|6.222731|48.567582132532657|193.387889983718281|-0.002241|10.508800|11.067648
1645228962|Feb 19 00:02:42|28|65.264454|65.264921|-0.651602|-0.701631|10.245465|6.221269|48.567641451014687|193.389681031808493|-0.025378|10.931712|11.396864
1645228963|Feb 19 00:02:43|29|65.270136|65.270604|-0.652097|-0.702114|10.198427|6.218710|48.567421565209052|193.387311598247862|0.019867|10.836224|11.246592
1645228965|Feb 19 00:02:45|26|65.274877|65.275344|-0.651573|-0.701581|10.220973|6.222731|48.567295734926518|193.392827371852206|0.001498|10.471424|11.225600
1645228966|Feb 19 00:02:46|26|65.282074|65.282539|-0.651312|-0.701306|10.245465|6.221269|48.568088186522282|193.388409040053858|-0.026342|10.566656|11.070976
1645228968|Feb 19 00:02:48|26|65.287685|65.288148|-0.650461|-0.700445|10.258941|6.223930|48.568438179653221|193.392719560364952|-0.036555|9.819392|10.396416
1645228969|Feb 19 00:02:49|29|65.294855|65.295320|-0.651330|-0.701300|10.198427|6.218710|48.568113949422560|193.388036021286609|0.020414|10.819328|11.265536
1645228970|Feb 19 00:02:50|27|65.299694|65.300157|-0.651021|-0.700982|10.245465|6.221269|48.568534998983381|193.387136807364982|-0.027306|10.933504|11.411712
1645228972|Feb 19 00:02:52|27|65.305312|65.305774|-0.650175|-0.700125|10.258941|6.223930|48.568882463278392|193.391434904556036|-0.037528|9.703680|10.231808
1645228973|Feb 19 00:02:53|28|65.311904|65.312367|-0.651498|-0.701435|10.245465|6.221269|48.568008349576608|193.387491445367857|-0.027036|10.729472|11.132672
1645228975|Feb 19 00:02:55|26|65.317237|65.317698|-0.650518|-0.700445|10.220973|6.222731|48.568437074563626|193.392248769918410|0.001058|10.392320|10.866688
1645228976|Feb 19 00:02:56|30|65.322940|65.323400|-0.649888|-0.699805|10.258941|6.223930|48.569326822672870|193.390150013960948|-0.038502|9.937152|10.418176
1645228978|Feb 19 00:02:58|30|65.329524|65.329985|-0.651208|-0.701111|10.245465|6.221269|48.567714053997463|193.392432140950376|-0.023295|10.868480|11.465216
1645228979|Feb 19 00:02:59|30|65.334772|65.335234|-0.651848|-0.701741|10.234441|6.225394|48.567273704633408|193.390669161297126|-0.013604|11.050752|11.576832
1645228981|Feb 19 00:03:01|29|65.341664|65.342124|-0.651461|-0.701341|10.220973|6.222731|48.567395048899058|193.392951131603922|0.001591|10.860288|11.328768
1645228982|Feb 19 00:03:02|28|65.347646|65.348106|-0.651468|-0.701336|10.221875|6.226381|48.567708221268148|193.390265538619502|-0.001345|9.136640|9.596416
1645228983|Feb 19 00:03:03|29|65.352683|65.353144|-0.652171|-0.702030|10.197357|6.227847|48.567168486116046|193.388800774075719|0.022065|10.822400|11.248384
1645228985|Feb 19 00:03:05|29|65.359355|65.359814|-0.651394|-0.701240|10.245465|6.221269|48.567634647384494|193.391513582735485|-0.023990|10.837760|11.285504
1645228986|Feb 19 00:03:06|26|65.364157|65.364614|-0.650908|-0.700745|10.268050|6.225291|48.568223130960966|193.390715910307165|-0.047181|10.476800|10.979840
1645228988|Feb 19 00:03:08|26|65.369807|65.370262|-0.650078|-0.699904|10.281545|6.227958|48.568559575570106|193.394962725456708|-0.057460|10.920704|11.418624
1645228989|Feb 19 00:03:09|32|65.376841|65.377301|-0.652503|-0.702315|10.234441|6.225394|48.566680382505439|193.390064969744827|-0.014061|10.994176|11.502080
1645228991|Feb 19 00:03:11|29|65.383715|65.384173|-0.652105|-0.701904|10.220973|6.222731|48.566808659068890|193.392375990693438|0.001157|10.497536|11.026176
1645228992|Feb 19 00:03:12|30|65.389430|65.389886|-0.651520|-0.701309|10.258941|6.223930|48.567656940362539|193.390247712613586|-0.038424|9.911552|10.742016
1645228993|Feb 19 00:03:13|32|65.396296|65.396752|-0.651123|-0.700898|10.245465|6.221269|48.568524757857340|193.386355793468169|-0.027897|11.100928|11.682816
1645228995|Feb 19 00:03:15|29|65.401924|65.402380|-0.651510|-0.701274|10.198427|6.218710|48.567660463962028|193.390309368440370|0.022136|10.771968|11.277568
1645228996|Feb 19 00:03:16|31|65.406476|65.406931|-0.651532|-0.701288|10.281545|6.227958|48.567704404909385|193.389747384631391|-0.061407|11.031552|11.588096
1645228998|Feb 19 00:03:18|31|65.412106|65.412562|-0.651914|-0.701659|10.234441|6.225394|48.566844922310466|193.393698689769650|-0.011310|10.933760|11.650560
1645228999|Feb 19 00:03:19|28|65.419017|65.419472|-0.651765|-0.701496|10.245465|6.221269|48.567476544580025|193.389674766966294|-0.025382|10.836992|11.490816
1645229001|Feb 19 00:03:21|28|65.424636|65.425088|-0.650687|-0.700408|10.234441|6.225394|48.568051372892064|193.394034835408206|-0.011058|10.897408|11.350784
1645229002|Feb 19 00:03:22|30|65.431179|65.431633|-0.651980|-0.701688|10.220973|6.222731|48.567199150305541|193.390171682371346|-0.000513|10.587136|11.018240
1645229003|Feb 19 00:03:23|29|65.436854|65.437307|-0.651162|-0.700859|10.234441|6.225394|48.568269923600020|193.388163530420456|-0.015504|10.653440|11.140864
1645229005|Feb 19 00:03:25|28|65.443392|65.443846|-0.652451|-0.702135|10.220973|6.222731|48.566678494571406|193.390522036725969|-0.000246|10.462208|11.034624
1645229006|Feb 19 00:03:26|28|65.448849|65.449302|-0.651951|-0.701625|10.245465|6.221269|48.567397842938050|193.388754557542768|-0.026079|10.643456|11.129344
1645229008|Feb 19 00:03:28|28|65.454532|65.454982|-0.651139|-0.700802|10.258941|6.223930|48.567721854680407|193.392948007329977|-0.036380|9.626112|10.153472
1645229009|Feb 19 00:03:29|29|65.461371|65.461820|-0.650727|-0.700377|10.245465|6.221269|48.568599837308490|193.389101472244903|-0.025819|10.955776|11.422976
1645229011|Feb 19 00:03:31|30|65.467249|65.467698|-0.651019|-0.700657|10.211877|6.221368|48.567872969312276|193.392708040336544|0.010502|11.337472|11.835392
1645229012|Feb 19 00:03:32|29|65.473581|65.474030|-0.651203|-0.700830|10.245465|6.221269|48.568073710507740|193.389454841185000|-0.025550|10.874368|11.311616
1645229013|Feb 19 00:03:33|28|65.478925|65.479375|-0.651816|-0.701432|10.234441|6.225394|48.567677753137303|193.387556760425952|-0.015962|10.650880|11.069184
1645229015|Feb 19 00:03:35|27|65.484707|65.485156|-0.651863|-0.701468|10.221875|6.226381|48.567174197226393|193.391373030279112|-0.000506|9.388032|9.914112
1645229016|Feb 19 00:03:36|28|65.490676|65.491124|-0.651244|-0.700837|10.268050|6.225291|48.568101486192660|193.388875276383828|-0.048574|10.541056|11.069184
1645229018|Feb 19 00:03:38|25|65.496559|65.497006|-0.651521|-0.701103|10.234441|6.225394|48.567389859025496|193.392479328160533|-0.012234|10.563584|11.085312
1645229019|Feb 19 00:03:39|24|65.502895|65.503342|-0.651725|-0.701295|10.268050|6.225291|48.567571775721156|193.389215612399198|-0.048315|10.363136|10.929920
1645229021|Feb 19 00:03:41|24|65.508809|65.509257|-0.652290|-0.701849|10.258941|6.223930|48.566582401711742|193.392695791952889|-0.036569|9.643264|10.093056
1645229022|Feb 19 00:03:42|23|65.514534|65.514981|-0.651739|-0.701286|10.197357|6.227847|48.567399940837170|193.390542905324025|0.023384|10.397952|10.948864
1645229024|Feb 19 00:03:44|24|65.520697|65.521145|-0.652497|-0.702033|10.220973|6.222731|48.566264022095766|193.393600680052344|0.002085|10.174208|10.708480
1645229025|Feb 19 00:03:45|26|65.526785|65.527232|-0.652508|-0.702032|10.221875|6.226381|48.566592756008241|193.390757455956106|-0.000970|9.046272|9.466880
1645229026|Feb 19 00:03:46|24|65.533247|65.533691|-0.651573|-0.701085|10.245465|6.221269|48.567917399177105|193.387612149325889|-0.026945|10.538496|11.015936
1645229028|Feb 19 00:03:48|24|65.538820|65.539265|-0.651629|-0.701130|10.244463|6.230414|48.567368810071613|193.391735124930022|-0.022820|11.193344|11.632896
1645229029|Feb 19 00:03:49|18|65.545416|65.545856|-0.649858|-0.699347|10.282492|6.218820|48.569540535852362|193.388614693444850|-0.063215|10.094848|10.555648
1645229031|Feb 19 00:03:51|24|65.550025|65.550467|-0.651148|-0.700628|10.305092|6.222838|48.567605916095360|193.393841405530225|-0.081854|10.145280|10.595072
1645229032|Feb 19 00:03:52|25|65.556264|65.556708|-0.651880|-0.701347|10.234441|6.225394|48.567252047837627|193.390580022366606|-0.013672|10.631936|11.063808
1645229034|Feb 19 00:03:54|24|65.562751|65.563197|-0.653140|-0.702595|10.220973|6.222731|48.565679627399781|193.393021272161491|0.001648|10.149376|10.566400
1645229035|Feb 19 00:03:55|24|65.570201|65.570645|-0.652986|-0.702426|10.258941|6.223930|48.566412491654916|193.388197885295483|-0.039974|9.521152|9.993216
1645229036|Feb 19 00:03:56|20|65.574295|65.574733|-0.650014|-0.699447|10.305130|6.235649|48.569321516561402|193.389120056158674|-0.085471|9.009920|9.519616
1645229038|Feb 19 00:03:58|20|65.581934|65.582376|-0.652146|-0.701564|10.268050|6.225291|48.567096660039709|193.389614589669975|-0.048012|9.900032|10.317824
1645229039|Feb 19 00:03:59|22|65.586100|65.586538|-0.650371|-0.699781|10.220973|6.222731|48.568841287924677|193.390108581101856|-0.000564|10.159616|10.662912
1645229041|Feb 19 00:04:01|21|65.593363|65.593802|-0.651239|-0.700635|10.198427|6.218710|48.567792771992067|193.391501490546915|0.023038|10.430208|10.898432
1645229042|Feb 19 00:04:02|22|65.598713|65.599155|-0.652991|-0.702376|10.197357|6.227847|48.566276907969346|193.389288983243432|0.022437|10.623744|11.204096
