 -1	  669
 -1	  674
 -1	  679
 -1	  684
 -1	  689
 -1	  694
792	  699
800	  704
800	  709
808	  714
900	  719
932	  724
1052	  729
1224	  734
1452	  739
1760	  744
2424	  749
2968	  754
3747	  759
3976	  764
4488	  769
4736	  774
3968	  779
3776	  784
4368	  789
1344	  794
1060	  799
936	  804
876	  809
827	  814
800	  819
772	  824
