712	  671
700	  676
 -1	  681
 -1	  686
 -1	  691
676	  696
690	  701
688	  706
692	  711
700	  716
700	  721
708	  726
712	  731
740	  736
811	  741
880	  746
976	  751
1068	  756
1156	  761
1272	  766
1568	  771
1828	  776
1796	  781
1600	  786
1072	  791
876	  796
792	  801
736	  806
704	  811
700	  816
700	  821
700	  826
