 -1	  670
 -1	  675
 -1	  680
 -1	  685
 -1	  690
 -1	  695
 -1	  700
 -1	  705
 -1	  710
 -1	  715
 -1	  720
 -1	  725
 -1	  730
 -1	  735
 -1	  740
 -1	  745
811	  750
840	  755
916	  760
1028	  765
1144	  770
1332	  775
1308	  780
1156	  785
919	  790
796	  795
776	  800
 -1	  805
 -1	  810
 -1	  815
 -1	  820
 -1	  825
