 -1	  672
819	  677
856	  682
856	  687
836	  692
864	  697
916	  702
960	  707
940	  712
 -1	  717
952	  722
 -1	  727
948	  732
940	  737
1092	  742
1332	  747
1807	  752
2120	  757
2792	  762
3640	  767
3240	  772
3628	  777
2992	  782
2996	  787
1828	  792
1316	  797
1076	  802
1032	  807
940	  812
896	  817
832	  822
803	  827
