 -1	  670
 -1	  675
 -1	  680
772	  685
772	  690
 -1	  695
772	  700
772	  705
772	  710
772	  715
780	  720
803	  725
819	  730
911	  735
996	  740
1156	  745
1336	  750
1592	  755
1955	  760
2476	  765
3004	  770
3215	  775
2912	  780
2296	  785
1412	  790
1084	  795
944	  800
868	  805
827	  810
803	  815
800	  820
784	  825
