796	  670
796	  675
800	  680
800	  685
808	  690
811	  695
803	  700
800	  705
800	  710
803	  715
803	  720
830	  725
836	  730
852	  735
927	  740
1011	  745
1140	  750
1344	  755
1592	  760
2044	  765
2420	  770
2836	  775
2788	  780
2380	  785
1448	  790
1116	  795
984	  800
908	  805
856	  810
811	  815
800	  820
800	  825
