12650.000000,576.000000,30.000000
12600.000000,1289.000000,352.000000
12600.000000,18.000000,337.000000
12600.000000,210.000000,114.000000
12600.000000,210.000000,114.000000
12600.000000,256.000000,114.000000
12600.000000,256.000000,114.000000
12600.000000,256.000000,114.000000
12573.913043,1263.000000,376.000000
12568.181818,1266.000000,359.000000
12558.333333,1264.000000,415.000000
12558.333333,1264.000000,415.000000
12550.000000,1293.000000,385.000000
12533.333333,1436.000000,1165.000000
12500.000000,156.000000,970.000000
12500.000000,629.000000,121.000000
12500.000000,181.000000,61.000000
12500.000000,181.000000,61.000000
12500.000000,572.000000,12.000000
12450.000000,1439.000000,1161.000000
12400.000000,1450.000000,1161.000000
12400.000000,304.000000,134.000000
12400.000000,304.000000,134.000000
12400.000000,138.000000,26.000000
12300.000000,132.000000,933.000000
12300.000000,15.000000,322.000000
12200.000000,675.000000,167.000000
12200.000000,195.000000,109.000000
12200.000000,255.000000,102.000000
12191.666667,541.000000,21.000000
12145.833333,149.000000,63.000000
12100.000000,1458.000000,1144.000000
12080.000000,614.000000,22.000000
12060.000000,21.000000,300.000000
12040.000000,1501.000000,62.000000
12000.000000,154.000000,918.000000
12000.000000,703.000000,166.000000
12000.000000,665.000000,31.000000
11991.666667,301.000000,153.000000
11879.166667,1273.000000,332.000000
11879.166667,1273.000000,332.000000
11840.000000,17.000000,363.000000
11800.000000,330.000000,147.000000
11800.000000,682.000000,111.000000
11800.000000,125.000000,21.000000
11780.000000,1497.000000,39.000000
11750.000000,538.000000,3.000000
11740.000000,1493.000000,22.000000
11720.000000,13.000000,277.000000
11720.000000,13.000000,277.000000
11700.000000,529.000000,235.000000
11684.000000,1400.000000,827.000000
11684.000000,624.000000,146.000000
11680.000000,117.000000,10.000000
11640.000000,164.000000,950.000000
11600.000000,397.000000,217.000000
11594.736842,2.000000,306.000000
11558.333333,151.000000,991.000000
11544.000000,559.000000,261.000000
11544.000000,559.000000,261.000000
11544.000000,559.000000,261.000000
11520.000000,710.000000,195.000000
11520.000000,710.000000,195.000000
11520.000000,710.000000,195.000000
11500.000000,521.000000,251.000000
11500.000000,677.000000,88.000000
11500.000000,670.000000,60.000000
11491.666667,603.000000,130.000000
11477.272727,340.000000,181.000000
11440.000000,140.000000,948.000000
11320.000000,687.000000,140.000000
11320.000000,687.000000,140.000000
11300.000000,1472.000000,1212.000000
11288.000000,149.000000,1012.000000
11280.000000,1479.000000,99.000000
11280.000000,1479.000000,99.000000
11160.000000,580.000000,304.000000
11160.000000,583.000000,287.000000
11125.000000,129.000000,924.000000
11109.523810,1493.000000,6.000000
11042.105263,2.000000,360.000000
11012.000000,222.000000,914.000000
11008.000000,388.000000,206.000000
10952.000000,681.000000,19.000000
10728.000000,386.000000,250.000000
10700.000000,174.000000,45.000000
10682.608696,649.000000,166.000000
10640.000000,664.000000,12.000000
10572.000000,771.000000,49.000000
10466.666667,565.000000,91.000000
10458.333333,174.000000,105.000000
10441.666667,1389.000000,1169.000000
10348.000000,363.000000,191.000000
10247.619048,579.000000,114.000000
10212.000000,93.000000,6.000000
10050.000000,568.000000,324.000000
10000.000000,547.000000,63.000000
9972.000000,1230.000000,390.000000
9912.000000,1413.000000,878.000000
9820.000000,762.000000,15.000000
9800.000000,1462.000000,95.000000
9692.000000,309.000000,847.000000
9514.285714,1439.000000,6.000000
9400.000000,1281.000000,412.000000
9304.000000,766.000000,30.000000
9254.545455,1455.000000,79.000000
9195.652174,507.000000,239.000000
8820.000000,215.000000,880.000000
8780.000000,564.000000,301.000000
8704.166667,696.000000,357.000000
8645.833333,519.000000,215.000000
8636.000000,294.000000,200.000000
8625.000000,537.000000,48.000000
8534.782609,230.000000,948.000000
8460.000000,193.000000,903.000000
8460.000000,1222.000000,414.000000
8452.000000,123.000000,1002.000000
8116.000000,116.000000,958.000000
8088.000000,781.000000,80.000000
7900.000000,1347.000000,1141.000000
7900.000000,252.000000,925.000000
7900.000000,285.000000,123.000000
7740.000000,153.000000,1197.000000
7740.000000,1217.000000,444.000000
7736.000000,146.000000,1161.000000
7696.000000,150.000000,1181.000000
7681.818182,685.000000,202.000000
7680.000000,1226.000000,462.000000
7680.000000,1226.000000,462.000000
7680.000000,1226.000000,462.000000
7664.000000,1420.000000,900.000000
7592.000000,1203.000000,419.000000
7556.000000,1202.000000,452.000000
7532.000000,1203.000000,442.000000
7532.000000,1203.000000,442.000000
7528.000000,129.000000,1071.000000
7528.000000,474.000000,335.000000
7516.000000,139.000000,1132.000000
7500.000000,125.000000,1056.000000
7452.000000,122.000000,1038.000000
7436.000000,1234.000000,602.000000
7432.000000,1176.000000,440.000000
7412.000000,1459.000000,858.000000
7392.000000,1450.000000,880.000000
7320.000000,1445.000000,790.000000
7320.000000,1445.000000,790.000000
7308.000000,90.000000,204.000000
7284.000000,1456.000000,783.000000
7280.000000,136.000000,1111.000000
7272.000000,98.000000,923.000000
7204.000000,96.000000,907.000000
7180.000000,1460.000000,756.000000
7164.000000,92.000000,888.000000
7156.000000,793.000000,109.000000
7140.000000,807.000000,150.000000
7086.363636,316.000000,928.000000
7068.000000,89.000000,872.000000
6992.000000,1463.000000,835.000000
6904.000000,383.000000,853.000000
6900.000000,1376.000000,1145.000000
6885.000000,66.000000,3.000000
6836.000000,1439.000000,982.000000
6788.000000,83.000000,852.000000
6784.000000,5.000000,228.000000
6776.000000,1435.000000,961.000000
6760.000000,1513.000000,1210.000000
6760.000000,72.000000,796.000000
6752.000000,14.000000,629.000000
6752.000000,14.000000,629.000000
6752.000000,14.000000,629.000000
6752.000000,14.000000,629.000000
6712.000000,15.000000,622.000000
6708.000000,62.000000,742.000000
6708.000000,62.000000,742.000000
6708.000000,62.000000,742.000000
6708.000000,61.000000,733.000000
6708.000000,62.000000,742.000000
6708.000000,61.000000,733.000000
6708.000000,12.000000,619.000000
6680.000000,58.000000,716.000000
6668.000000,52.000000,687.000000
6668.000000,52.000000,687.000000
6668.000000,52.000000,687.000000
6668.000000,52.000000,687.000000
6668.000000,52.000000,687.000000
6664.000000,51.000000,674.000000
6664.000000,51.000000,674.000000
6664.000000,51.000000,674.000000
6660.000000,57.000000,704.000000
6660.000000,49.000000,671.000000
6652.000000,4.000000,539.000000
6648.000000,277.000000,905.000000
6628.000000,30.000000,670.000000
6628.000000,222.000000,168.000000
6620.000000,6.000000,600.000000
6620.000000,2.000000,581.000000
6608.000000,6.000000,598.000000
6608.000000,1282.000000,610.000000
6580.000000,70.000000,777.000000
6576.000000,67.000000,773.000000
6556.000000,185.000000,1000.000000
6530.000000,507.000000,3.000000
6504.000000,1429.000000,936.000000
6464.000000,79.000000,832.000000
6428.000000,1284.000000,56.000000
6415.000000,1548.000000,1214.000000
6404.000000,1413.000000,861.000000
6392.000000,420.000000,201.000000
6372.000000,9.000000,521.000000
6328.000000,1281.000000,41.000000
6312.000000,1487.000000,854.000000
6305.000000,2.000000,456.000000
6280.000000,209.000000,960.000000
6244.000000,388.000000,834.000000
6240.000000,258.000000,908.000000
6231.818182,779.000000,495.000000
6204.000000,522.000000,408.000000
6196.000000,230.000000,887.000000
6196.000000,1258.000000,138.000000
6184.000000,1262.000000,156.000000
6160.000000,1280.000000,279.000000
6152.000000,1267.000000,187.000000
6145.000000,2.000000,434.000000
6132.000000,1276.000000,252.000000
6132.000000,1276.000000,252.000000
6128.000000,1274.000000,240.000000
6128.000000,1274.000000,240.000000
6096.000000,315.000000,889.000000
6096.000000,1277.000000,236.000000
6088.000000,1268.000000,229.000000
6080.000000,2.000000,1174.000000
6080.000000,1269.000000,223.000000
6064.000000,1265.000000,213.000000
6064.000000,1265.000000,213.000000
6056.000000,4.000000,1202.000000
6035.000000,2.000000,411.000000
6032.000000,1288.000000,303.000000
6020.000000,271.000000,171.000000
5988.000000,440.000000,393.000000
5964.000000,1434.000000,610.000000
5956.000000,1264.000000,287.000000
5956.000000,1143.000000,21.000000
5925.000000,1234.000000,1211.000000
5916.000000,201.000000,982.000000
5912.000000,1268.000000,90.000000
5904.000000,113.000000,1203.000000
5888.000000,363.000000,232.000000
5880.000000,1267.000000,122.000000
5876.000000,106.000000,1184.000000
5876.000000,1267.000000,106.000000
5872.000000,9.000000,738.000000
5852.000000,29.000000,977.000000
5848.000000,103.000000,1166.000000
5840.000000,18.000000,937.000000
5840.000000,18.000000,937.000000
5832.000000,18.000000,923.000000
5808.000000,294.000000,881.000000
5800.000000,14.000000,905.000000
5800.000000,14.000000,905.000000
5788.000000,1483.000000,838.000000
5769.565217,657.000000,939.000000
5768.000000,337.000000,226.000000
5748.000000,1242.000000,172.000000
5744.000000,13.000000,889.000000
5744.000000,454.000000,191.000000
5728.000000,19.000000,962.000000
5704.000000,54.000000,859.000000
5700.000000,1255.000000,1207.000000
5696.000000,1269.000000,306.000000
5692.000000,196.000000,148.000000
5688.000000,1252.000000,99.000000
5684.000000,12.000000,878.000000
5668.000000,9.000000,867.000000
5656.000000,61.000000,913.000000
5652.000000,98.000000,1139.000000
5648.000000,1242.000000,131.000000
5644.000000,1387.000000,688.000000
5640.000000,11.000000,857.000000
5624.000000,162.000000,893.000000
5600.000000,54.000000,889.000000
5584.000000,365.000000,851.000000
5576.000000,276.000000,888.000000
5568.000000,13.000000,1000.000000
5556.000000,6.000000,838.000000
5552.000000,92.000000,1124.000000
5552.000000,83.000000,1079.000000
5552.000000,1233.000000,157.000000
5544.000000,90.000000,1097.000000
5544.000000,281.000000,866.000000
